"Week of Year","Date","Board Number","Abundance","Richness","Site Type","Board Type","Daily Precipitation","Maximum Temperature","Weekly Precipitation"
39,2021-09-30,14,1,1,"Transitional Forest","Natural",0,19.4444444444444,0
39,2021-09-30,15,1,1,"Transitional Forest","Natural",0,19.4444444444444,0
39,2021-09-30,16,1,1,"Transitional Forest","Natural",0,19.4444444444444,0
39,2021-09-30,17,0,0,"Transitional Forest","Natural",0,19.4444444444444,0
39,2021-09-30,18,0,0,"Transitional Forest","Natural",0,19.4444444444444,0
39,2021-09-30,19,0,0,"Transitional Forest","Natural",0,19.4444444444444,0
39,2021-09-30,20,0,0,"Transitional Forest","Natural",0,19.4444444444444,0
39,2021-09-30,21,1,1,"Mature Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,22,0,0,"Mature Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,23,0,0,"Mature Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,24,1,1,"Mature Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,25,1,1,"Mature Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,26,1,1,"Mature Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,27,0,0,"Mature Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,28,0,0,"Mature Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,29,0,0,"Mature Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,30,1,1,"Mature Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,31,1,1,"Transitional Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,32,0,0,"Transitional Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,33,1,1,"Transitional Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,34,0,0,"Transitional Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,35,0,0,"Transitional Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,36,1,1,"Transitional Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,37,0,0,"Transitional Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,38,0,0,"Transitional Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,39,0,0,"Transitional Forest","Artificial",0,19.4444444444444,0
39,2021-09-30,40,0,0,"Transitional Forest","Artificial",0,19.4444444444444,0
40,2021-10-07,1,2,1,"Mature Forest","Natural",0,25,0.7366
40,2021-10-07,2,2,1,"Mature Forest","Natural",0,25,0.7366
40,2021-10-07,3,0,0,"Mature Forest","Natural",0,25,0.7366
40,2021-10-07,4,0,0,"Mature Forest","Natural",0,25,0.7366
40,2021-10-07,5,0,0,"Mature Forest","Natural",0,25,0.7366
40,2021-10-07,6,1,1,"Mature Forest","Natural",0,25,0.7366
40,2021-10-07,7,1,1,"Mature Forest","Natural",0,25,0.7366
40,2021-10-07,8,0,0,"Mature Forest","Natural",0,25,0.7366
40,2021-10-07,9,0,0,"Mature Forest","Natural",0,25,0.7366
40,2021-10-07,10,2,1,"Mature Forest","Natural",0,25,0.7366
40,2021-10-07,11,1,1,"Transitional Forest","Natural",0,25,0.7366
40,2021-10-07,12,1,1,"Transitional Forest","Natural",0,25,0.7366
40,2021-10-07,13,0,0,"Transitional Forest","Natural",0,25,0.7366
40,2021-10-07,14,2,1,"Transitional Forest","Natural",0,25,0.7366
40,2021-10-07,15,1,1,"Transitional Forest","Natural",0,25,0.7366
40,2021-10-07,16,0,0,"Transitional Forest","Natural",0,25,0.7366
40,2021-10-07,17,1,1,"Transitional Forest","Natural",0,25,0.7366
40,2021-10-07,18,1,1,"Transitional Forest","Natural",0,25,0.7366
40,2021-10-07,19,1,1,"Transitional Forest","Natural",0,25,0.7366
40,2021-10-07,20,1,1,"Transitional Forest","Natural",0,25,0.7366
40,2021-10-07,21,0,0,"Mature Forest","Artificial",0,25,0.7366
40,2021-10-07,22,0,0,"Mature Forest","Artificial",0,25,0.7366
40,2021-10-07,23,0,0,"Mature Forest","Artificial",0,25,0.7366
40,2021-10-07,24,1,1,"Mature Forest","Artificial",0,25,0.7366
40,2021-10-07,25,1,1,"Mature Forest","Artificial",0,25,0.7366
40,2021-10-07,26,1,1,"Mature Forest","Artificial",0,25,0.7366
40,2021-10-07,27,0,0,"Mature Forest","Artificial",0,25,0.7366
40,2021-10-07,28,0,0,"Mature Forest","Artificial",0,25,0.7366
40,2021-10-07,29,1,1,"Mature Forest","Artificial",0,25,0.7366
40,2021-10-07,30,1,1,"Mature Forest","Artificial",0,25,0.7366
40,2021-10-07,31,0,0,"Transitional Forest","Artificial",0,25,0.7366
40,2021-10-07,32,0,0,"Transitional Forest","Artificial",0,25,0.7366
40,2021-10-07,33,1,1,"Transitional Forest","Artificial",0,25,0.7366
40,2021-10-07,34,2,1,"Transitional Forest","Artificial",0,25,0.7366
40,2021-10-07,35,1,1,"Transitional Forest","Artificial",0,25,0.7366
40,2021-10-07,36,0,0,"Transitional Forest","Artificial",0,25,0.7366
40,2021-10-07,37,0,0,"Transitional Forest","Artificial",0,25,0.7366
40,2021-10-07,38,1,1,"Transitional Forest","Artificial",0,25,0.7366
40,2021-10-07,39,1,1,"Transitional Forest","Artificial",0,25,0.7366
40,2021-10-07,40,0,0,"Transitional Forest","Artificial",0,25,0.7366
41,2021-10-14,1,1,1,"Mature Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,2,1,1,"Mature Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,3,0,0,"Mature Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,4,0,0,"Mature Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,5,0,0,"Mature Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,6,0,0,"Mature Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,7,1,1,"Mature Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,8,1,1,"Mature Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,9,1,1,"Mature Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,10,0,0,"Mature Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,11,1,1,"Transitional Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,12,1,1,"Transitional Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,13,1,1,"Transitional Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,14,1,1,"Transitional Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,15,1,1,"Transitional Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,16,0,0,"Transitional Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,17,0,0,"Transitional Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,18,0,0,"Transitional Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,19,0,0,"Transitional Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,20,2,1,"Transitional Forest","Natural",0,21.6666666666667,6.223
41,2021-10-14,21,0,0,"Mature Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,22,0,0,"Mature Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,23,0,0,"Mature Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,24,0,0,"Mature Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,25,0,0,"Mature Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,26,0,0,"Mature Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,27,0,0,"Mature Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,28,0,0,"Mature Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,29,3,2,"Mature Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,30,0,0,"Mature Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,31,2,1,"Transitional Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,32,0,0,"Transitional Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,33,0,0,"Transitional Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,34,1,1,"Transitional Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,35,0,0,"Transitional Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,36,2,1,"Transitional Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,37,0,0,"Transitional Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,38,1,1,"Transitional Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,39,0,0,"Transitional Forest","Artificial",0,21.6666666666667,6.223
41,2021-10-14,40,0,0,"Transitional Forest","Artificial",0,21.6666666666667,6.223
42,2021-10-21,1,0,0,"Mature Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,2,0,0,"Mature Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,3,0,0,"Mature Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,4,0,0,"Mature Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,5,1,1,"Mature Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,6,1,1,"Mature Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,7,0,0,"Mature Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,8,0,0,"Mature Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,9,1,1,"Mature Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,10,0,0,"Mature Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,11,0,0,"Transitional Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,12,0,0,"Transitional Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,13,0,0,"Transitional Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,14,0,0,"Transitional Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,15,1,1,"Transitional Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,16,0,0,"Transitional Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,17,0,0,"Transitional Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,18,0,0,"Transitional Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,19,0,0,"Transitional Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,20,1,1,"Transitional Forest","Natural",0,21.1111111111111,1.905
42,2021-10-21,21,0,0,"Mature Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,22,1,1,"Mature Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,23,0,0,"Mature Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,24,0,0,"Mature Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,25,0,0,"Mature Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,26,1,1,"Mature Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,27,0,0,"Mature Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,28,0,0,"Mature Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,29,1,1,"Mature Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,30,0,0,"Mature Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,31,0,0,"Transitional Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,32,0,0,"Transitional Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,33,0,0,"Transitional Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,34,0,0,"Transitional Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,35,0,0,"Transitional Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,36,0,0,"Transitional Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,37,0,0,"Transitional Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,38,0,0,"Transitional Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,39,0,0,"Transitional Forest","Artificial",0,21.1111111111111,1.905
42,2021-10-21,40,0,0,"Transitional Forest","Artificial",0,21.1111111111111,1.905
43,2021-10-28,1,0,0,"Mature Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,2,0,0,"Mature Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,3,0,0,"Mature Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,4,0,0,"Mature Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,5,1,1,"Mature Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,6,1,1,"Mature Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,7,0,0,"Mature Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,8,0,0,"Mature Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,9,0,0,"Mature Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,10,1,1,"Mature Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,11,0,0,"Transitional Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,12,0,0,"Transitional Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,13,0,0,"Transitional Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,14,0,0,"Transitional Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,15,0,0,"Transitional Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,16,0,0,"Transitional Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,17,0,0,"Transitional Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,18,1,1,"Transitional Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,19,0,0,"Transitional Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,20,1,1,"Transitional Forest","Natural",0,11.6666666666667,4.8006
43,2021-10-28,21,0,0,"Mature Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,22,1,1,"Mature Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,23,1,1,"Mature Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,24,0,0,"Mature Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,25,0,0,"Mature Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,26,0,0,"Mature Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,27,0,0,"Mature Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,28,0,0,"Mature Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,29,0,0,"Mature Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,30,0,0,"Mature Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,31,1,1,"Transitional Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,32,0,0,"Transitional Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,33,0,0,"Transitional Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,34,0,0,"Transitional Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,35,0,0,"Transitional Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,36,0,0,"Transitional Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,37,0,0,"Transitional Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,38,0,0,"Transitional Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,39,0,0,"Transitional Forest","Artificial",0,11.6666666666667,4.8006
43,2021-10-28,40,0,0,"Transitional Forest","Artificial",0,11.6666666666667,4.8006
44,2021-11-04,1,0,0,"Mature Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,2,0,0,"Mature Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,3,0,0,"Mature Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,4,0,0,"Mature Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,5,0,0,"Mature Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,6,1,1,"Mature Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,7,0,0,"Mature Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,8,0,0,"Mature Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,9,0,0,"Mature Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,10,1,1,"Mature Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,11,0,0,"Transitional Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,12,0,0,"Transitional Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,13,0,0,"Transitional Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,14,0,0,"Transitional Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,15,2,1,"Transitional Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,16,0,0,"Transitional Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,17,0,0,"Transitional Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,18,1,1,"Transitional Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,19,1,1,"Transitional Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,20,1,1,"Transitional Forest","Natural",0,6.66666666666667,2.54
44,2021-11-04,21,0,0,"Mature Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,22,1,1,"Mature Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,23,0,0,"Mature Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,24,0,0,"Mature Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,25,0,0,"Mature Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,26,1,1,"Mature Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,27,0,0,"Mature Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,28,0,0,"Mature Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,29,0,0,"Mature Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,30,0,0,"Mature Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,31,0,0,"Transitional Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,32,0,0,"Transitional Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,33,0,0,"Transitional Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,34,0,0,"Transitional Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,35,0,0,"Transitional Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,36,0,0,"Transitional Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,37,0,0,"Transitional Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,38,0,0,"Transitional Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,39,0,0,"Transitional Forest","Artificial",0,6.66666666666667,2.54
44,2021-11-04,40,0,0,"Transitional Forest","Artificial",0,6.66666666666667,2.54
45,2021-11-11,1,1,1,"Mature Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,2,0,0,"Mature Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,3,0,0,"Mature Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,4,0,0,"Mature Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,5,0,0,"Mature Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,6,0,0,"Mature Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,7,0,0,"Mature Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,8,1,1,"Mature Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,9,0,0,"Mature Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,10,0,0,"Mature Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,11,0,0,"Transitional Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,12,1,1,"Transitional Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,13,0,0,"Transitional Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,14,0,0,"Transitional Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,15,0,0,"Transitional Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,16,0,0,"Transitional Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,17,0,0,"Transitional Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,18,0,0,"Transitional Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,19,1,1,"Transitional Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,20,0,0,"Transitional Forest","Natural",1.016,14.4444444444444,1.016
45,2021-11-11,21,0,0,"Mature Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,22,0,0,"Mature Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,23,0,0,"Mature Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,24,0,0,"Mature Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,25,0,0,"Mature Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,26,1,1,"Mature Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,27,1,1,"Mature Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,28,0,0,"Mature Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,29,0,0,"Mature Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,30,1,1,"Mature Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,31,0,0,"Transitional Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,32,0,0,"Transitional Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,33,0,0,"Transitional Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,34,0,0,"Transitional Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,35,1,1,"Transitional Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,36,0,0,"Transitional Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,37,0,0,"Transitional Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,38,0,0,"Transitional Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,39,1,1,"Transitional Forest","Artificial",1.016,14.4444444444444,1.016
45,2021-11-11,40,0,0,"Transitional Forest","Artificial",1.016,14.4444444444444,1.016
