"Week of Year","Date","Board Number","Site Type","Board Type","Species","Count","Daily Precipitation","Weekly Precipitation","Maximum Temperature"
45,2020-11-10,6,"Mature Forest","Natural","RB",1,0,0,23.8888888888889
45,2020-11-10,7,"Mature Forest","Natural","RB",1,0,0,23.8888888888889
45,2020-11-10,8,"Mature Forest","Natural",NA,0,0,0,23.8888888888889
45,2020-11-10,9,"Mature Forest","Natural",NA,0,0,0,23.8888888888889
45,2020-11-10,10,"Mature Forest","Natural","RB",1,0,0,23.8888888888889
45,2020-11-10,11,"Transitional Forest","Natural",NA,0,0,0,23.8888888888889
45,2020-11-10,12,"Transitional Forest","Natural",NA,0,0,0,23.8888888888889
45,2020-11-10,13,"Transitional Forest","Natural",NA,0,0,0,23.8888888888889
45,2020-11-10,14,"Transitional Forest","Natural","RB",1,0,0,23.8888888888889
45,2020-11-10,15,"Transitional Forest","Natural",NA,0,0,0,23.8888888888889
45,2020-11-10,16,"Transitional Forest","Natural",NA,0,0,0,23.8888888888889
45,2020-11-10,17,"Transitional Forest","Natural",NA,0,0,0,23.8888888888889
45,2020-11-10,18,"Transitional Forest","Natural","RB",1,0,0,23.8888888888889
45,2020-11-10,19,"Transitional Forest","Natural","RB",1,0,0,23.8888888888889
45,2020-11-10,20,"Transitional Forest","Natural",NA,0,0,0,23.8888888888889
45,2020-11-10,21,"Mature Forest","Artificial",NA,0,0,0,23.8888888888889
45,2020-11-10,22,"Mature Forest","Artificial",NA,0,0,0,23.8888888888889
45,2020-11-10,23,"Mature Forest","Artificial","RB",1,0,0,23.8888888888889
45,2020-11-10,24,"Mature Forest","Artificial",NA,0,0,0,23.8888888888889
45,2020-11-10,25,"Mature Forest","Artificial","RB",1,0,0,23.8888888888889
45,2020-11-10,26,"Mature Forest","Artificial","RB",1,0,0,23.8888888888889
45,2020-11-10,26,"Mature Forest","Artificial","RB",1,0,0,23.8888888888889
45,2020-11-10,27,"Mature Forest","Artificial",NA,0,0,0,23.8888888888889
45,2020-11-10,28,"Mature Forest","Artificial",NA,0,0,0,23.8888888888889
45,2020-11-10,29,"Mature Forest","Artificial","RB",1,0,0,23.8888888888889
45,2020-11-10,30,"Mature Forest","Artificial",NA,0,0,0,23.8888888888889
45,2020-11-10,31,"Transitional Forest","Artificial",NA,0,0,0,23.8888888888889
45,2020-11-10,32,"Transitional Forest","Artificial","RB",1,0,0,23.8888888888889
45,2020-11-10,33,"Transitional Forest","Artificial",NA,0,0,0,23.8888888888889
45,2020-11-10,34,"Transitional Forest","Artificial",NA,0,0,0,23.8888888888889
45,2020-11-10,35,"Transitional Forest","Artificial",NA,0,0,0,23.8888888888889
45,2020-11-10,36,"Transitional Forest","Artificial",NA,0,0,0,23.8888888888889
45,2020-11-10,37,"Transitional Forest","Artificial",NA,0,0,0,23.8888888888889
45,2020-11-10,38,"Transitional Forest","Artificial",NA,0,0,0,23.8888888888889
45,2020-11-10,39,"Transitional Forest","Artificial",NA,0,0,0,23.8888888888889
45,2020-11-10,40,"Transitional Forest","Artificial",NA,0,0,0,23.8888888888889
36,2021-09-09,1,"Mature Forest","Natural","RB",1,0,0.4318,25
36,2021-09-09,2,"Mature Forest","Natural",NA,0,0,0.4318,25
36,2021-09-09,3,"Mature Forest","Natural",NA,0,0,0.4318,25
36,2021-09-09,4,"Mature Forest","Natural",NA,0,0,0.4318,25
36,2021-09-09,5,"Mature Forest","Natural",NA,0,0,0.4318,25
36,2021-09-09,6,"Mature Forest","Natural","RB",1,0,0.4318,25
36,2021-09-09,7,"Mature Forest","Natural",NA,0,0,0.4318,25
36,2021-09-09,8,"Mature Forest","Natural",NA,0,0,0.4318,25
36,2021-09-09,9,"Mature Forest","Natural",NA,0,0,0.4318,25
36,2021-09-09,10,"Mature Forest","Natural","RB",1,0,0.4318,25
36,2021-09-09,10,"Mature Forest","Natural","RB",1,0,0.4318,25
36,2021-09-09,11,"Transitional Forest","Natural","RB",1,0,0.4318,25
36,2021-09-09,11,"Transitional Forest","Natural","SS",1,0,0.4318,25
36,2021-09-09,12,"Transitional Forest","Natural",NA,0,0,0.4318,25
36,2021-09-09,13,"Transitional Forest","Natural","RSN",1,0,0.4318,25
36,2021-09-09,14,"Transitional Forest","Natural","RB",1,0,0.4318,25
36,2021-09-09,15,"Transitional Forest","Natural","RB",1,0,0.4318,25
36,2021-09-09,16,"Transitional Forest","Natural",NA,0,0,0.4318,25
36,2021-09-09,17,"Transitional Forest","Natural","RB",1,0,0.4318,25
36,2021-09-09,17,"Transitional Forest","Natural","RB",1,0,0.4318,25
36,2021-09-09,18,"Transitional Forest","Natural","RB",1,0,0.4318,25
36,2021-09-09,19,"Transitional Forest","Natural","RB",1,0,0.4318,25
36,2021-09-09,20,"Transitional Forest","Natural","RB",1,0,0.4318,25
36,2021-09-09,21,"Mature Forest","Artificial",NA,0,0,0.4318,25
36,2021-09-09,22,"Mature Forest","Artificial",NA,0,0,0.4318,25
36,2021-09-09,23,"Mature Forest","Artificial",NA,0,0,0.4318,25
36,2021-09-09,24,"Mature Forest","Artificial","RB",1,0,0.4318,25
36,2021-09-09,25,"Mature Forest","Artificial",NA,0,0,0.4318,25
36,2021-09-09,26,"Mature Forest","Artificial","RB",1,0,0.4318,25
36,2021-09-09,26,"Mature Forest","Artificial","RB",1,0,0.4318,25
36,2021-09-09,27,"Mature Forest","Artificial",NA,0,0,0.4318,25
36,2021-09-09,28,"Mature Forest","Artificial",NA,0,0,0.4318,25
36,2021-09-09,29,"Mature Forest","Artificial","RB",1,0,0.4318,25
36,2021-09-09,30,"Mature Forest","Artificial",NA,0,0,0.4318,25
36,2021-09-09,31,"Transitional Forest","Artificial","RB",1,0,0.4318,25
36,2021-09-09,32,"Transitional Forest","Artificial",NA,0,0,0.4318,25
36,2021-09-09,33,"Transitional Forest","Artificial","RB",1,0,0.4318,25
36,2021-09-09,34,"Transitional Forest","Artificial",NA,0,0,0.4318,25
36,2021-09-09,35,"Transitional Forest","Artificial","RB",1,0,0.4318,25
36,2021-09-09,35,"Transitional Forest","Artificial","RB",1,0,0.4318,25
36,2021-09-09,36,"Transitional Forest","Artificial",NA,0,0,0.4318,25
36,2021-09-09,37,"Transitional Forest","Artificial",NA,0,0,0.4318,25
36,2021-09-09,38,"Transitional Forest","Artificial",NA,0,0,0.4318,25
36,2021-09-09,39,"Transitional Forest","Artificial",NA,0,0,0.4318,25
36,2021-09-09,40,"Transitional Forest","Artificial","RB",1,0,0.4318,25
36,2021-09-09,40,"Transitional Forest","Artificial","RB",1,0,0.4318,25
37,2021-09-16,1,"Mature Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,2,"Mature Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,3,"Mature Forest","Natural",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,4,"Mature Forest","Natural",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,5,"Mature Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,6,"Mature Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,6,"Mature Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,7,"Mature Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,7,"Mature Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,8,"Mature Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,9,"Mature Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,9,"Mature Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,10,"Mature Forest","Natural",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,11,"Transitional Forest","Natural",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,12,"Transitional Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,13,"Transitional Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,13,"Transitional Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,14,"Transitional Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,15,"Transitional Forest","Natural",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,16,"Transitional Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,16,"Transitional Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,16,"Transitional Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,17,"Transitional Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,17,"Transitional Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,17,"Transitional Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,18,"Transitional Forest","Natural",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,19,"Transitional Forest","Natural",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,20,"Transitional Forest","Natural","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,21,"Mature Forest","Artificial",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,22,"Mature Forest","Artificial",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,23,"Mature Forest","Artificial",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,24,"Mature Forest","Artificial",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,25,"Mature Forest","Artificial","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,26,"Mature Forest","Artificial",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,27,"Mature Forest","Artificial",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,28,"Mature Forest","Artificial",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,29,"Mature Forest","Artificial",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,30,"Mature Forest","Artificial",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,31,"Transitional Forest","Artificial","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,31,"Transitional Forest","Artificial","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,31,"Transitional Forest","Artificial","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,32,"Transitional Forest","Artificial","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,32,"Transitional Forest","Artificial","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,33,"Transitional Forest","Artificial",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,34,"Transitional Forest","Artificial","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,34,"Transitional Forest","Artificial","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,35,"Transitional Forest","Artificial",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,36,"Transitional Forest","Artificial",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,37,"Transitional Forest","Artificial","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,37,"Transitional Forest","Artificial","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,37,"Transitional Forest","Artificial","RB",1,2.4892,3.2512,28.8888888888889
37,2021-09-16,38,"Transitional Forest","Artificial",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,39,"Transitional Forest","Artificial",NA,0,2.4892,3.2512,28.8888888888889
37,2021-09-16,40,"Transitional Forest","Artificial",NA,0,2.4892,3.2512,28.8888888888889
38,2021-09-23,1,"Mature Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,1,"Mature Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,2,"Mature Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,3,"Mature Forest","Natural",NA,0,4.318,5.207,22.7777777777778
38,2021-09-23,4,"Mature Forest","Natural",NA,0,4.318,5.207,22.7777777777778
38,2021-09-23,5,"Mature Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,6,"Mature Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,7,"Mature Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,8,"Mature Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,8,"Mature Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,9,"Mature Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,9,"Mature Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,10,"Mature Forest","Natural",NA,0,4.318,5.207,22.7777777777778
38,2021-09-23,11,"Transitional Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,12,"Transitional Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,13,"Transitional Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,14,"Transitional Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,15,"Transitional Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,16,"Transitional Forest","Natural",NA,0,4.318,5.207,22.7777777777778
38,2021-09-23,17,"Transitional Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,18,"Transitional Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,19,"Transitional Forest","Natural",NA,0,4.318,5.207,22.7777777777778
38,2021-09-23,20,"Transitional Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,20,"Transitional Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,20,"Transitional Forest","Natural","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,21,"Mature Forest","Artificial",NA,0,4.318,5.207,22.7777777777778
38,2021-09-23,22,"Mature Forest","Artificial",NA,0,4.318,5.207,22.7777777777778
38,2021-09-23,23,"Mature Forest","Artificial",NA,0,4.318,5.207,22.7777777777778
38,2021-09-23,24,"Mature Forest","Artificial","SS",1,4.318,5.207,22.7777777777778
38,2021-09-23,25,"Mature Forest","Artificial",NA,0,4.318,5.207,22.7777777777778
38,2021-09-23,26,"Mature Forest","Artificial","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,26,"Mature Forest","Artificial","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,27,"Mature Forest","Artificial",NA,0,4.318,5.207,22.7777777777778
38,2021-09-23,28,"Mature Forest","Artificial","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,29,"Mature Forest","Artificial",NA,0,4.318,5.207,22.7777777777778
38,2021-09-23,30,"Mature Forest","Artificial",NA,0,4.318,5.207,22.7777777777778
38,2021-09-23,31,"Transitional Forest","Artificial","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,32,"Transitional Forest","Artificial","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,32,"Transitional Forest","Artificial","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,32,"Transitional Forest","Artificial","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,33,"Transitional Forest","Artificial","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,33,"Transitional Forest","Artificial","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,34,"Transitional Forest","Artificial",NA,0,4.318,5.207,22.7777777777778
38,2021-09-23,35,"Transitional Forest","Artificial",NA,0,4.318,5.207,22.7777777777778
38,2021-09-23,36,"Transitional Forest","Artificial",NA,0,4.318,5.207,22.7777777777778
38,2021-09-23,37,"Transitional Forest","Artificial",NA,0,4.318,5.207,22.7777777777778
38,2021-09-23,38,"Transitional Forest","Artificial","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,38,"Transitional Forest","Artificial","RB",1,4.318,5.207,22.7777777777778
38,2021-09-23,39,"Transitional Forest","Artificial",NA,0,4.318,5.207,22.7777777777778
38,2021-09-23,40,"Transitional Forest","Artificial",NA,0,4.318,5.207,22.7777777777778
39,2021-09-30,1,"Mature Forest","Natural",NA,0,0,0,19.4444444444444
39,2021-09-30,2,"Mature Forest","Natural","RB",1,0,0,19.4444444444444
39,2021-09-30,3,"Mature Forest","Natural",NA,0,0,0,19.4444444444444
39,2021-09-30,4,"Mature Forest","Natural",NA,0,0,0,19.4444444444444
39,2021-09-30,5,"Mature Forest","Natural","RB",1,0,0,19.4444444444444
39,2021-09-30,6,"Mature Forest","Natural","RB",1,0,0,19.4444444444444
39,2021-09-30,7,"Mature Forest","Natural","RB",1,0,0,19.4444444444444
39,2021-09-30,7,"Mature Forest","Natural","RB",1,0,0,19.4444444444444
39,2021-09-30,8,"Mature Forest","Natural",NA,0,0,0,19.4444444444444
39,2021-09-30,9,"Mature Forest","Natural","RB",1,0,0,19.4444444444444
39,2021-09-30,9,"Mature Forest","Natural","RB",1,0,0,19.4444444444444
39,2021-09-30,10,"Mature Forest","Natural",NA,0,0,0,19.4444444444444
39,2021-09-30,11,"Transitional Forest","Natural",NA,0,0,0,19.4444444444444
39,2021-09-30,12,"Transitional Forest","Natural",NA,0,0,0,19.4444444444444
39,2021-09-30,13,"Transitional Forest","Natural",NA,0,0,0,19.4444444444444
39,2021-09-30,14,"Transitional Forest","Natural","RB",1,0,0,19.4444444444444
39,2021-09-30,15,"Transitional Forest","Natural","RB",1,0,0,19.4444444444444
39,2021-09-30,16,"Transitional Forest","Natural","RB",1,0,0,19.4444444444444
39,2021-09-30,17,"Transitional Forest","Natural",NA,0,0,0,19.4444444444444
39,2021-09-30,18,"Transitional Forest","Natural",NA,0,0,0,19.4444444444444
39,2021-09-30,19,"Transitional Forest","Natural",NA,0,0,0,19.4444444444444
39,2021-09-30,20,"Transitional Forest","Natural",NA,0,0,0,19.4444444444444
39,2021-09-30,21,"Mature Forest","Artificial","RB",1,0,0,19.4444444444444
39,2021-09-30,22,"Mature Forest","Artificial",NA,0,0,0,19.4444444444444
39,2021-09-30,23,"Mature Forest","Artificial",NA,0,0,0,19.4444444444444
39,2021-09-30,24,"Mature Forest","Artificial","RB",1,0,0,19.4444444444444
39,2021-09-30,25,"Mature Forest","Artificial","RB",1,0,0,19.4444444444444
39,2021-09-30,26,"Mature Forest","Artificial","RB",1,0,0,19.4444444444444
39,2021-09-30,27,"Mature Forest","Artificial",NA,0,0,0,19.4444444444444
39,2021-09-30,28,"Mature Forest","Artificial",NA,0,0,0,19.4444444444444
39,2021-09-30,29,"Mature Forest","Artificial",NA,0,0,0,19.4444444444444
39,2021-09-30,30,"Mature Forest","Artificial","RB",1,0,0,19.4444444444444
39,2021-09-30,31,"Transitional Forest","Artificial","RB",1,0,0,19.4444444444444
39,2021-09-30,32,"Transitional Forest","Artificial",NA,0,0,0,19.4444444444444
39,2021-09-30,33,"Transitional Forest","Artificial","RB",1,0,0,19.4444444444444
39,2021-09-30,34,"Transitional Forest","Artificial",NA,0,0,0,19.4444444444444
39,2021-09-30,35,"Transitional Forest","Artificial",NA,0,0,0,19.4444444444444
39,2021-09-30,36,"Transitional Forest","Artificial","RB",1,0,0,19.4444444444444
39,2021-09-30,37,"Transitional Forest","Artificial",NA,0,0,0,19.4444444444444
39,2021-09-30,38,"Transitional Forest","Artificial",NA,0,0,0,19.4444444444444
39,2021-09-30,39,"Transitional Forest","Artificial",NA,0,0,0,19.4444444444444
39,2021-09-30,40,"Transitional Forest","Artificial",NA,0,0,0,19.4444444444444
40,2021-10-07,1,"Mature Forest","Natural","RB",1,0,0.7366,25
40,2021-10-07,1,"Mature Forest","Natural","RB",1,0,0.7366,25
40,2021-10-07,2,"Mature Forest","Natural","RB",1,0,0.7366,25
40,2021-10-07,2,"Mature Forest","Natural","RB",1,0,0.7366,25
40,2021-10-07,3,"Mature Forest","Natural",NA,0,0,0.7366,25
40,2021-10-07,4,"Mature Forest","Natural",NA,0,0,0.7366,25
40,2021-10-07,5,"Mature Forest","Natural",NA,0,0,0.7366,25
40,2021-10-07,6,"Mature Forest","Natural","RB",1,0,0.7366,25
40,2021-10-07,7,"Mature Forest","Natural","RB",1,0,0.7366,25
40,2021-10-07,8,"Mature Forest","Natural",NA,0,0,0.7366,25
40,2021-10-07,9,"Mature Forest","Natural",NA,0,0,0.7366,25
40,2021-10-07,10,"Mature Forest","Natural","RB",1,0,0.7366,25
40,2021-10-07,10,"Mature Forest","Natural","RB",1,0,0.7366,25
40,2021-10-07,11,"Transitional Forest","Natural","RB",1,0,0.7366,25
40,2021-10-07,12,"Transitional Forest","Natural","RB",1,0,0.7366,25
40,2021-10-07,13,"Transitional Forest","Natural",NA,0,0,0.7366,25
40,2021-10-07,14,"Transitional Forest","Natural","RB",1,0,0.7366,25
40,2021-10-07,14,"Transitional Forest","Natural","RB",1,0,0.7366,25
40,2021-10-07,15,"Transitional Forest","Natural","RB",1,0,0.7366,25
40,2021-10-07,16,"Transitional Forest","Natural",NA,0,0,0.7366,25
40,2021-10-07,17,"Transitional Forest","Natural","RB",1,0,0.7366,25
40,2021-10-07,18,"Transitional Forest","Natural","RB",1,0,0.7366,25
40,2021-10-07,19,"Transitional Forest","Natural","RB",1,0,0.7366,25
40,2021-10-07,20,"Transitional Forest","Natural","TL",1,0,0.7366,25
40,2021-10-07,21,"Mature Forest","Artificial",NA,0,0,0.7366,25
40,2021-10-07,22,"Mature Forest","Artificial",NA,0,0,0.7366,25
40,2021-10-07,23,"Mature Forest","Artificial",NA,0,0,0.7366,25
40,2021-10-07,24,"Mature Forest","Artificial","RB",1,0,0.7366,25
40,2021-10-07,25,"Mature Forest","Artificial","RB",1,0,0.7366,25
40,2021-10-07,26,"Mature Forest","Artificial","RB",1,0,0.7366,25
40,2021-10-07,27,"Mature Forest","Artificial",NA,0,0,0.7366,25
40,2021-10-07,28,"Mature Forest","Artificial",NA,0,0,0.7366,25
40,2021-10-07,29,"Mature Forest","Artificial","RB",1,0,0.7366,25
40,2021-10-07,30,"Mature Forest","Artificial","RB",1,0,0.7366,25
40,2021-10-07,31,"Transitional Forest","Artificial",NA,0,0,0.7366,25
40,2021-10-07,32,"Transitional Forest","Artificial",NA,0,0,0.7366,25
40,2021-10-07,33,"Transitional Forest","Artificial","RB",1,0,0.7366,25
40,2021-10-07,34,"Transitional Forest","Artificial","RB",1,0,0.7366,25
40,2021-10-07,34,"Transitional Forest","Artificial","RB",1,0,0.7366,25
40,2021-10-07,35,"Transitional Forest","Artificial","RB",1,0,0.7366,25
40,2021-10-07,36,"Transitional Forest","Artificial",NA,0,0,0.7366,25
40,2021-10-07,37,"Transitional Forest","Artificial",NA,0,0,0.7366,25
40,2021-10-07,38,"Transitional Forest","Artificial","RB",1,0,0.7366,25
40,2021-10-07,39,"Transitional Forest","Artificial","RB",1,0,0.7366,25
40,2021-10-07,40,"Transitional Forest","Artificial",NA,0,0,0.7366,25
41,2021-10-14,1,"Mature Forest","Natural","RB",1,0,6.223,21.6666666666667
41,2021-10-14,2,"Mature Forest","Natural","RB",1,0,6.223,21.6666666666667
41,2021-10-14,3,"Mature Forest","Natural",NA,0,0,6.223,21.6666666666667
41,2021-10-14,4,"Mature Forest","Natural",NA,0,0,6.223,21.6666666666667
41,2021-10-14,5,"Mature Forest","Natural",NA,0,0,6.223,21.6666666666667
41,2021-10-14,6,"Mature Forest","Natural",NA,0,0,6.223,21.6666666666667
41,2021-10-14,7,"Mature Forest","Natural","RB",1,0,6.223,21.6666666666667
41,2021-10-14,8,"Mature Forest","Natural","RB",1,0,6.223,21.6666666666667
41,2021-10-14,9,"Mature Forest","Natural","RB",1,0,6.223,21.6666666666667
41,2021-10-14,10,"Mature Forest","Natural",NA,0,0,6.223,21.6666666666667
41,2021-10-14,11,"Transitional Forest","Natural","RB",1,0,6.223,21.6666666666667
41,2021-10-14,12,"Transitional Forest","Natural","RB",1,0,6.223,21.6666666666667
41,2021-10-14,13,"Transitional Forest","Natural","RB",1,0,6.223,21.6666666666667
41,2021-10-14,14,"Transitional Forest","Natural","RB",1,0,6.223,21.6666666666667
41,2021-10-14,15,"Transitional Forest","Natural","RB",1,0,6.223,21.6666666666667
41,2021-10-14,16,"Transitional Forest","Natural",NA,0,0,6.223,21.6666666666667
41,2021-10-14,17,"Transitional Forest","Natural",NA,0,0,6.223,21.6666666666667
41,2021-10-14,18,"Transitional Forest","Natural",NA,0,0,6.223,21.6666666666667
41,2021-10-14,19,"Transitional Forest","Natural",NA,0,0,6.223,21.6666666666667
41,2021-10-14,20,"Transitional Forest","Natural","RB",1,0,6.223,21.6666666666667
41,2021-10-14,20,"Transitional Forest","Natural","RB",1,0,6.223,21.6666666666667
41,2021-10-14,21,"Mature Forest","Artificial",NA,0,0,6.223,21.6666666666667
41,2021-10-14,22,"Mature Forest","Artificial",NA,0,0,6.223,21.6666666666667
41,2021-10-14,23,"Mature Forest","Artificial",NA,0,0,6.223,21.6666666666667
41,2021-10-14,24,"Mature Forest","Artificial",NA,0,0,6.223,21.6666666666667
41,2021-10-14,25,"Mature Forest","Artificial",NA,0,0,6.223,21.6666666666667
41,2021-10-14,26,"Mature Forest","Artificial",NA,0,0,6.223,21.6666666666667
41,2021-10-14,27,"Mature Forest","Artificial",NA,0,0,6.223,21.6666666666667
41,2021-10-14,28,"Mature Forest","Artificial",NA,0,0,6.223,21.6666666666667
41,2021-10-14,29,"Mature Forest","Artificial","RB",1,0,6.223,21.6666666666667
41,2021-10-14,29,"Mature Forest","Artificial","RB",1,0,6.223,21.6666666666667
41,2021-10-14,29,"Mature Forest","Artificial","SS",1,0,6.223,21.6666666666667
41,2021-10-14,30,"Mature Forest","Artificial",NA,0,0,6.223,21.6666666666667
41,2021-10-14,31,"Transitional Forest","Artificial","RB",1,0,6.223,21.6666666666667
41,2021-10-14,31,"Transitional Forest","Artificial","RB",1,0,6.223,21.6666666666667
41,2021-10-14,32,"Transitional Forest","Artificial",NA,0,0,6.223,21.6666666666667
41,2021-10-14,33,"Transitional Forest","Artificial",NA,0,0,6.223,21.6666666666667
41,2021-10-14,34,"Transitional Forest","Artificial","RB",1,0,6.223,21.6666666666667
41,2021-10-14,35,"Transitional Forest","Artificial",NA,0,0,6.223,21.6666666666667
41,2021-10-14,36,"Transitional Forest","Artificial","RB",1,0,6.223,21.6666666666667
41,2021-10-14,36,"Transitional Forest","Artificial","RB",1,0,6.223,21.6666666666667
41,2021-10-14,37,"Transitional Forest","Artificial",NA,0,0,6.223,21.6666666666667
41,2021-10-14,38,"Transitional Forest","Artificial","RB",1,0,6.223,21.6666666666667
41,2021-10-14,39,"Transitional Forest","Artificial",NA,0,0,6.223,21.6666666666667
41,2021-10-14,40,"Transitional Forest","Artificial",NA,0,0,6.223,21.6666666666667
42,2021-10-21,1,"Mature Forest","Natural",NA,0,0,1.905,21.1111111111111
42,2021-10-21,2,"Mature Forest","Natural",NA,0,0,1.905,21.1111111111111
42,2021-10-21,3,"Mature Forest","Natural",NA,0,0,1.905,21.1111111111111
42,2021-10-21,4,"Mature Forest","Natural",NA,0,0,1.905,21.1111111111111
42,2021-10-21,5,"Mature Forest","Natural","RB",1,0,1.905,21.1111111111111
42,2021-10-21,6,"Mature Forest","Natural","RB",1,0,1.905,21.1111111111111
42,2021-10-21,7,"Mature Forest","Natural",NA,0,0,1.905,21.1111111111111
42,2021-10-21,8,"Mature Forest","Natural",NA,0,0,1.905,21.1111111111111
42,2021-10-21,9,"Mature Forest","Natural","RB",1,0,1.905,21.1111111111111
42,2021-10-21,10,"Mature Forest","Natural",NA,0,0,1.905,21.1111111111111
42,2021-10-21,11,"Transitional Forest","Natural",NA,0,0,1.905,21.1111111111111
42,2021-10-21,12,"Transitional Forest","Natural",NA,0,0,1.905,21.1111111111111
42,2021-10-21,13,"Transitional Forest","Natural",NA,0,0,1.905,21.1111111111111
