"","Week_of_Year","Date","Board_Number","Abundance","Richness","Site_Type","Board_Type","Daily_Precipitation","Maximum_Temperature","Weekly_Precipitation","Year"
"1170",36,2021-09-09,10,2,1,"Mature Forest","Natural",0,25,0.4318,2021
"1171",36,2021-09-09,11,2,2,"Transitional Forest","Natural",0,25,0.4318,2021
"1172",36,2021-09-09,12,0,0,"Transitional Forest","Natural",0,25,0.4318,2021
"1173",36,2021-09-09,13,1,1,"Transitional Forest","Natural",0,25,0.4318,2021
"1174",36,2021-09-09,14,1,1,"Transitional Forest","Natural",0,25,0.4318,2021
"1175",36,2021-09-09,15,1,1,"Transitional Forest","Natural",0,25,0.4318,2021
"1176",36,2021-09-09,16,0,0,"Transitional Forest","Natural",0,25,0.4318,2021
"1177",36,2021-09-09,17,2,1,"Transitional Forest","Natural",0,25,0.4318,2021
"1178",36,2021-09-09,18,1,1,"Transitional Forest","Natural",0,25,0.4318,2021
"1179",36,2021-09-09,19,1,1,"Transitional Forest","Natural",0,25,0.4318,2021
"1180",36,2021-09-09,20,1,1,"Transitional Forest","Natural",0,25,0.4318,2021
"1181",36,2021-09-09,21,0,0,"Mature Forest","Artificial",0,25,0.4318,2021
"1182",36,2021-09-09,22,0,0,"Mature Forest","Artificial",0,25,0.4318,2021
"1183",36,2021-09-09,23,0,0,"Mature Forest","Artificial",0,25,0.4318,2021
"1184",36,2021-09-09,24,1,1,"Mature Forest","Artificial",0,25,0.4318,2021
"1185",36,2021-09-09,25,0,0,"Mature Forest","Artificial",0,25,0.4318,2021
"1186",36,2021-09-09,26,2,1,"Mature Forest","Artificial",0,25,0.4318,2021
"1187",36,2021-09-09,27,0,0,"Mature Forest","Artificial",0,25,0.4318,2021
"1188",36,2021-09-09,28,0,0,"Mature Forest","Artificial",0,25,0.4318,2021
"1189",36,2021-09-09,29,1,1,"Mature Forest","Artificial",0,25,0.4318,2021
"1190",36,2021-09-09,30,0,0,"Mature Forest","Artificial",0,25,0.4318,2021
"1191",36,2021-09-09,31,1,1,"Transitional Forest","Artificial",0,25,0.4318,2021
"1192",36,2021-09-09,32,0,0,"Transitional Forest","Artificial",0,25,0.4318,2021
"1193",36,2021-09-09,33,1,1,"Transitional Forest","Artificial",0,25,0.4318,2021
"1194",36,2021-09-09,34,0,0,"Transitional Forest","Artificial",0,25,0.4318,2021
"1195",36,2021-09-09,35,2,1,"Transitional Forest","Artificial",0,25,0.4318,2021
"1196",36,2021-09-09,36,0,0,"Transitional Forest","Artificial",0,25,0.4318,2021
"1197",36,2021-09-09,37,0,0,"Transitional Forest","Artificial",0,25,0.4318,2021
"1198",36,2021-09-09,38,0,0,"Transitional Forest","Artificial",0,25,0.4318,2021
"1199",36,2021-09-09,39,0,0,"Transitional Forest","Artificial",0,25,0.4318,2021
"1200",36,2021-09-09,40,2,1,"Transitional Forest","Artificial",0,25,0.4318,2021
"1201",37,2021-09-16,1,1,1,"Mature Forest","Natural",2.4892,28.88888889,3.2512,2021
"1202",37,2021-09-16,2,1,1,"Mature Forest","Natural",2.4892,28.88888889,3.2512,2021
"1203",37,2021-09-16,3,0,0,"Mature Forest","Natural",2.4892,28.88888889,3.2512,2021
"1204",37,2021-09-16,4,0,0,"Mature Forest","Natural",2.4892,28.88888889,3.2512,2021
"1205",37,2021-09-16,5,1,1,"Mature Forest","Natural",2.4892,28.88888889,3.2512,2021
"1206",37,2021-09-16,6,2,1,"Mature Forest","Natural",2.4892,28.88888889,3.2512,2021
"1207",37,2021-09-16,7,2,1,"Mature Forest","Natural",2.4892,28.88888889,3.2512,2021
"1208",37,2021-09-16,8,1,1,"Mature Forest","Natural",2.4892,28.88888889,3.2512,2021
"1209",37,2021-09-16,9,2,1,"Mature Forest","Natural",2.4892,28.88888889,3.2512,2021
"1210",37,2021-09-16,10,0,0,"Mature Forest","Natural",2.4892,28.88888889,3.2512,2021
"1211",37,2021-09-16,11,0,0,"Transitional Forest","Natural",2.4892,28.88888889,3.2512,2021
"1212",37,2021-09-16,12,1,1,"Transitional Forest","Natural",2.4892,28.88888889,3.2512,2021
"1213",37,2021-09-16,13,2,1,"Transitional Forest","Natural",2.4892,28.88888889,3.2512,2021
"1214",37,2021-09-16,14,1,1,"Transitional Forest","Natural",2.4892,28.88888889,3.2512,2021
"1215",37,2021-09-16,15,0,0,"Transitional Forest","Natural",2.4892,28.88888889,3.2512,2021
"1216",37,2021-09-16,16,3,1,"Transitional Forest","Natural",2.4892,28.88888889,3.2512,2021
"1217",37,2021-09-16,17,3,1,"Transitional Forest","Natural",2.4892,28.88888889,3.2512,2021
"1218",37,2021-09-16,18,0,0,"Transitional Forest","Natural",2.4892,28.88888889,3.2512,2021
"1219",37,2021-09-16,19,0,0,"Transitional Forest","Natural",2.4892,28.88888889,3.2512,2021
"1220",37,2021-09-16,20,1,1,"Transitional Forest","Natural",2.4892,28.88888889,3.2512,2021
"1221",37,2021-09-16,21,0,0,"Mature Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1222",37,2021-09-16,22,0,0,"Mature Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1223",37,2021-09-16,23,0,0,"Mature Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1224",37,2021-09-16,24,0,0,"Mature Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1225",37,2021-09-16,25,1,1,"Mature Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1226",37,2021-09-16,26,0,0,"Mature Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1227",37,2021-09-16,27,0,0,"Mature Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1228",37,2021-09-16,28,0,0,"Mature Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1229",37,2021-09-16,29,0,0,"Mature Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1230",37,2021-09-16,30,0,0,"Mature Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1231",37,2021-09-16,31,3,1,"Transitional Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1232",37,2021-09-16,32,2,1,"Transitional Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1233",37,2021-09-16,33,0,0,"Transitional Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1234",37,2021-09-16,34,2,1,"Transitional Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1235",37,2021-09-16,35,0,0,"Transitional Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1236",37,2021-09-16,36,0,0,"Transitional Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1237",37,2021-09-16,37,3,1,"Transitional Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1238",37,2021-09-16,38,0,0,"Transitional Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1239",37,2021-09-16,39,0,0,"Transitional Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1240",37,2021-09-16,40,0,0,"Transitional Forest","Artificial",2.4892,28.88888889,3.2512,2021
"1241",38,2021-09-23,1,2,1,"Mature Forest","Natural",4.318,22.77777778,5.207,2021
"1242",38,2021-09-23,2,1,1,"Mature Forest","Natural",4.318,22.77777778,5.207,2021
"1243",38,2021-09-23,3,0,0,"Mature Forest","Natural",4.318,22.77777778,5.207,2021
"1244",38,2021-09-23,4,0,0,"Mature Forest","Natural",4.318,22.77777778,5.207,2021
"1245",38,2021-09-23,5,1,1,"Mature Forest","Natural",4.318,22.77777778,5.207,2021
"1246",38,2021-09-23,6,1,1,"Mature Forest","Natural",4.318,22.77777778,5.207,2021
"1247",38,2021-09-23,7,1,1,"Mature Forest","Natural",4.318,22.77777778,5.207,2021
"1248",38,2021-09-23,8,2,1,"Mature Forest","Natural",4.318,22.77777778,5.207,2021
"1249",38,2021-09-23,9,2,1,"Mature Forest","Natural",4.318,22.77777778,5.207,2021
"1250",38,2021-09-23,10,0,0,"Mature Forest","Natural",4.318,22.77777778,5.207,2021
"1251",38,2021-09-23,11,1,1,"Transitional Forest","Natural",4.318,22.77777778,5.207,2021
"1252",38,2021-09-23,12,1,1,"Transitional Forest","Natural",4.318,22.77777778,5.207,2021
"1253",38,2021-09-23,13,1,1,"Transitional Forest","Natural",4.318,22.77777778,5.207,2021
"1254",38,2021-09-23,14,1,1,"Transitional Forest","Natural",4.318,22.77777778,5.207,2021
"1255",38,2021-09-23,15,1,1,"Transitional Forest","Natural",4.318,22.77777778,5.207,2021
"1256",38,2021-09-23,16,0,0,"Transitional Forest","Natural",4.318,22.77777778,5.207,2021
"1257",38,2021-09-23,17,1,1,"Transitional Forest","Natural",4.318,22.77777778,5.207,2021
"1258",38,2021-09-23,18,1,1,"Transitional Forest","Natural",4.318,22.77777778,5.207,2021
"1259",38,2021-09-23,19,0,0,"Transitional Forest","Natural",4.318,22.77777778,5.207,2021
"1260",38,2021-09-23,20,3,1,"Transitional Forest","Natural",4.318,22.77777778,5.207,2021
"1261",38,2021-09-23,21,0,0,"Mature Forest","Artificial",4.318,22.77777778,5.207,2021
"1262",38,2021-09-23,22,0,0,"Mature Forest","Artificial",4.318,22.77777778,5.207,2021
"1263",38,2021-09-23,23,0,0,"Mature Forest","Artificial",4.318,22.77777778,5.207,2021
"1264",38,2021-09-23,24,1,1,"Mature Forest","Artificial",4.318,22.77777778,5.207,2021
"1265",38,2021-09-23,25,0,0,"Mature Forest","Artificial",4.318,22.77777778,5.207,2021
"1266",38,2021-09-23,26,2,1,"Mature Forest","Artificial",4.318,22.77777778,5.207,2021
"1267",38,2021-09-23,27,0,0,"Mature Forest","Artificial",4.318,22.77777778,5.207,2021
"1268",38,2021-09-23,28,1,1,"Mature Forest","Artificial",4.318,22.77777778,5.207,2021
"1269",38,2021-09-23,29,0,0,"Mature Forest","Artificial",4.318,22.77777778,5.207,2021
"1270",38,2021-09-23,30,0,0,"Mature Forest","Artificial",4.318,22.77777778,5.207,2021
"1271",38,2021-09-23,31,1,1,"Transitional Forest","Artificial",4.318,22.77777778,5.207,2021
"1272",38,2021-09-23,32,3,1,"Transitional Forest","Artificial",4.318,22.77777778,5.207,2021
"1273",38,2021-09-23,33,2,1,"Transitional Forest","Artificial",4.318,22.77777778,5.207,2021
"1274",38,2021-09-23,34,0,0,"Transitional Forest","Artificial",4.318,22.77777778,5.207,2021
"1275",38,2021-09-23,35,0,0,"Transitional Forest","Artificial",4.318,22.77777778,5.207,2021
"1276",38,2021-09-23,36,0,0,"Transitional Forest","Artificial",4.318,22.77777778,5.207,2021
"1277",38,2021-09-23,37,0,0,"Transitional Forest","Artificial",4.318,22.77777778,5.207,2021
"1278",38,2021-09-23,38,2,1,"Transitional Forest","Artificial",4.318,22.77777778,5.207,2021
"1279",38,2021-09-23,39,0,0,"Transitional Forest","Artificial",4.318,22.77777778,5.207,2021
"1280",38,2021-09-23,40,0,0,"Transitional Forest","Artificial",4.318,22.77777778,5.207,2021
"1281",39,2021-09-30,1,0,0,"Mature Forest","Natural",0,19.44444444,0,2021
"1282",39,2021-09-30,2,1,1,"Mature Forest","Natural",0,19.44444444,0,2021
"1283",39,2021-09-30,3,0,0,"Mature Forest","Natural",0,19.44444444,0,2021
"1284",39,2021-09-30,4,0,0,"Mature Forest","Natural",0,19.44444444,0,2021
"1285",39,2021-09-30,5,1,1,"Mature Forest","Natural",0,19.44444444,0,2021
"1286",39,2021-09-30,6,1,1,"Mature Forest","Natural",0,19.44444444,0,2021
"1287",39,2021-09-30,7,2,1,"Mature Forest","Natural",0,19.44444444,0,2021
"1288",39,2021-09-30,8,0,0,"Mature Forest","Natural",0,19.44444444,0,2021
"1289",39,2021-09-30,9,2,1,"Mature Forest","Natural",0,19.44444444,0,2021
"1290",39,2021-09-30,10,0,0,"Mature Forest","Natural",0,19.44444444,0,2021
"1291",39,2021-09-30,11,0,0,"Transitional Forest","Natural",0,19.44444444,0,2021
"1292",39,2021-09-30,12,0,0,"Transitional Forest","Natural",0,19.44444444,0,2021
"1293",39,2021-09-30,13,0,0,"Transitional Forest","Natural",0,19.44444444,0,2021
"1294",39,2021-09-30,14,1,1,"Transitional Forest","Natural",0,19.44444444,0,2021
"1295",39,2021-09-30,15,1,1,"Transitional Forest","Natural",0,19.44444444,0,2021
"1296",39,2021-09-30,16,1,1,"Transitional Forest","Natural",0,19.44444444,0,2021
"1297",39,2021-09-30,17,0,0,"Transitional Forest","Natural",0,19.44444444,0,2021
"1298",39,2021-09-30,18,0,0,"Transitional Forest","Natural",0,19.44444444,0,2021
"1299",39,2021-09-30,19,0,0,"Transitional Forest","Natural",0,19.44444444,0,2021
"1300",39,2021-09-30,20,0,0,"Transitional Forest","Natural",0,19.44444444,0,2021
"1301",39,2021-09-30,21,1,1,"Mature Forest","Artificial",0,19.44444444,0,2021
"1302",39,2021-09-30,22,0,0,"Mature Forest","Artificial",0,19.44444444,0,2021
"1303",39,2021-09-30,23,0,0,"Mature Forest","Artificial",0,19.44444444,0,2021
"1304",39,2021-09-30,24,1,1,"Mature Forest","Artificial",0,19.44444444,0,2021
"1305",39,2021-09-30,25,1,1,"Mature Forest","Artificial",0,19.44444444,0,2021
"1306",39,2021-09-30,26,1,1,"Mature Forest","Artificial",0,19.44444444,0,2021
"1307",39,2021-09-30,27,0,0,"Mature Forest","Artificial",0,19.44444444,0,2021
"1308",39,2021-09-30,28,0,0,"Mature Forest","Artificial",0,19.44444444,0,2021
"1309",39,2021-09-30,29,0,0,"Mature Forest","Artificial",0,19.44444444,0,2021
"1310",39,2021-09-30,30,1,1,"Mature Forest","Artificial",0,19.44444444,0,2021
"1311",39,2021-09-30,31,1,1,"Transitional Forest","Artificial",0,19.44444444,0,2021
"1312",39,2021-09-30,32,0,0,"Transitional Forest","Artificial",0,19.44444444,0,2021
"1313",39,2021-09-30,33,1,1,"Transitional Forest","Artificial",0,19.44444444,0,2021
"1314",39,2021-09-30,34,0,0,"Transitional Forest","Artificial",0,19.44444444,0,2021
"1315",39,2021-09-30,35,0,0,"Transitional Forest","Artificial",0,19.44444444,0,2021
"1316",39,2021-09-30,36,1,1,"Transitional Forest","Artificial",0,19.44444444,0,2021
"1317",39,2021-09-30,37,0,0,"Transitional Forest","Artificial",0,19.44444444,0,2021
"1318",39,2021-09-30,38,0,0,"Transitional Forest","Artificial",0,19.44444444,0,2021
"1319",39,2021-09-30,39,0,0,"Transitional Forest","Artificial",0,19.44444444,0,2021
"1320",39,2021-09-30,40,0,0,"Transitional Forest","Artificial",0,19.44444444,0,2021
"1321",40,2021-10-07,1,2,1,"Mature Forest","Natural",0,25,0.7366,2021
"1322",40,2021-10-07,2,2,1,"Mature Forest","Natural",0,25,0.7366,2021
"1323",40,2021-10-07,3,0,0,"Mature Forest","Natural",0,25,0.7366,2021
"1324",40,2021-10-07,4,0,0,"Mature Forest","Natural",0,25,0.7366,2021
"1325",40,2021-10-07,5,0,0,"Mature Forest","Natural",0,25,0.7366,2021
"1326",40,2021-10-07,6,1,1,"Mature Forest","Natural",0,25,0.7366,2021
"1327",40,2021-10-07,7,1,1,"Mature Forest","Natural",0,25,0.7366,2021
"1328",40,2021-10-07,8,0,0,"Mature Forest","Natural",0,25,0.7366,2021
"1329",40,2021-10-07,9,0,0,"Mature Forest","Natural",0,25,0.7366,2021
"1330",40,2021-10-07,10,2,1,"Mature Forest","Natural",0,25,0.7366,2021
"1331",40,2021-10-07,11,1,1,"Transitional Forest","Natural",0,25,0.7366,2021
"1332",40,2021-10-07,12,1,1,"Transitional Forest","Natural",0,25,0.7366,2021
"1333",40,2021-10-07,13,0,0,"Transitional Forest","Natural",0,25,0.7366,2021
"1334",40,2021-10-07,14,2,1,"Transitional Forest","Natural",0,25,0.7366,2021
"1335",40,2021-10-07,15,1,1,"Transitional Forest","Natural",0,25,0.7366,2021
"1336",40,2021-10-07,16,0,0,"Transitional Forest","Natural",0,25,0.7366,2021
"1337",40,2021-10-07,17,1,1,"Transitional Forest","Natural",0,25,0.7366,2021
"1338",40,2021-10-07,18,1,1,"Transitional Forest","Natural",0,25,0.7366,2021
"1339",40,2021-10-07,19,1,1,"Transitional Forest","Natural",0,25,0.7366,2021
"1340",40,2021-10-07,20,1,1,"Transitional Forest","Natural",0,25,0.7366,2021
"1341",40,2021-10-07,21,0,0,"Mature Forest","Artificial",0,25,0.7366,2021
"1342",40,2021-10-07,22,0,0,"Mature Forest","Artificial",0,25,0.7366,2021
"1343",40,2021-10-07,23,0,0,"Mature Forest","Artificial",0,25,0.7366,2021
"1344",40,2021-10-07,24,1,1,"Mature Forest","Artificial",0,25,0.7366,2021
"1345",40,2021-10-07,25,1,1,"Mature Forest","Artificial",0,25,0.7366,2021
"1346",40,2021-10-07,26,1,1,"Mature Forest","Artificial",0,25,0.7366,2021
"1347",40,2021-10-07,27,0,0,"Mature Forest","Artificial",0,25,0.7366,2021
"1348",40,2021-10-07,28,0,0,"Mature Forest","Artificial",0,25,0.7366,2021
"1349",40,2021-10-07,29,1,1,"Mature Forest","Artificial",0,25,0.7366,2021
"1350",40,2021-10-07,30,1,1,"Mature Forest","Artificial",0,25,0.7366,2021
"1351",40,2021-10-07,31,0,0,"Transitional Forest","Artificial",0,25,0.7366,2021
"1352",40,2021-10-07,32,0,0,"Transitional Forest","Artificial",0,25,0.7366,2021
"1353",40,2021-10-07,33,1,1,"Transitional Forest","Artificial",0,25,0.7366,2021
"1354",40,2021-10-07,34,2,1,"Transitional Forest","Artificial",0,25,0.7366,2021
"1355",40,2021-10-07,35,1,1,"Transitional Forest","Artificial",0,25,0.7366,2021
"1356",40,2021-10-07,36,0,0,"Transitional Forest","Artificial",0,25,0.7366,2021
"1357",40,2021-10-07,37,0,0,"Transitional Forest","Artificial",0,25,0.7366,2021
"1358",40,2021-10-07,38,1,1,"Transitional Forest","Artificial",0,25,0.7366,2021
"1359",40,2021-10-07,39,1,1,"Transitional Forest","Artificial",0,25,0.7366,2021
"1360",40,2021-10-07,40,0,0,"Transitional Forest","Artificial",0,25,0.7366,2021
"1361",41,2021-10-14,1,1,1,"Mature Forest","Natural",0,21.66666667,6.223,2021
"1362",41,2021-10-14,2,1,1,"Mature Forest","Natural",0,21.66666667,6.223,2021
"1363",41,2021-10-14,3,0,0,"Mature Forest","Natural",0,21.66666667,6.223,2021
"1364",41,2021-10-14,4,0,0,"Mature Forest","Natural",0,21.66666667,6.223,2021
"1365",41,2021-10-14,5,0,0,"Mature Forest","Natural",0,21.66666667,6.223,2021
"1366",41,2021-10-14,6,0,0,"Mature Forest","Natural",0,21.66666667,6.223,2021
"1367",41,2021-10-14,7,1,1,"Mature Forest","Natural",0,21.66666667,6.223,2021
"1368",41,2021-10-14,8,1,1,"Mature Forest","Natural",0,21.66666667,6.223,2021
"1369",41,2021-10-14,9,1,1,"Mature Forest","Natural",0,21.66666667,6.223,2021
"1370",41,2021-10-14,10,0,0,"Mature Forest","Natural",0,21.66666667,6.223,2021
"1371",41,2021-10-14,11,1,1,"Transitional Forest","Natural",0,21.66666667,6.223,2021
"1372",41,2021-10-14,12,1,1,"Transitional Forest","Natural",0,21.66666667,6.223,2021
"1373",41,2021-10-14,13,1,1,"Transitional Forest","Natural",0,21.66666667,6.223,2021
"1374",41,2021-10-14,14,1,1,"Transitional Forest","Natural",0,21.66666667,6.223,2021
"1375",41,2021-10-14,15,1,1,"Transitional Forest","Natural",0,21.66666667,6.223,2021
"1376",41,2021-10-14,16,0,0,"Transitional Forest","Natural",0,21.66666667,6.223,2021
"1377",41,2021-10-14,17,0,0,"Transitional Forest","Natural",0,21.66666667,6.223,2021
"1378",41,2021-10-14,18,0,0,"Transitional Forest","Natural",0,21.66666667,6.223,2021
"1379",41,2021-10-14,19,0,0,"Transitional Forest","Natural",0,21.66666667,6.223,2021
"1380",41,2021-10-14,20,2,1,"Transitional Forest","Natural",0,21.66666667,6.223,2021
"1381",41,2021-10-14,21,0,0,"Mature Forest","Artificial",0,21.66666667,6.223,2021
"1382",41,2021-10-14,22,0,0,"Mature Forest","Artificial",0,21.66666667,6.223,2021
"1383",41,2021-10-14,23,0,0,"Mature Forest","Artificial",0,21.66666667,6.223,2021
"1384",41,2021-10-14,24,0,0,"Mature Forest","Artificial",0,21.66666667,6.223,2021
"1385",41,2021-10-14,25,0,0,"Mature Forest","Artificial",0,21.66666667,6.223,2021
"1386",41,2021-10-14,26,0,0,"Mature Forest","Artificial",0,21.66666667,6.223,2021
"1387",41,2021-10-14,27,0,0,"Mature Forest","Artificial",0,21.66666667,6.223,2021
"1388",41,2021-10-14,28,0,0,"Mature Forest","Artificial",0,21.66666667,6.223,2021
"1389",41,2021-10-14,29,3,2,"Mature Forest","Artificial",0,21.66666667,6.223,2021
"1390",41,2021-10-14,30,0,0,"Mature Forest","Artificial",0,21.66666667,6.223,2021
"1391",41,2021-10-14,31,2,1,"Transitional Forest","Artificial",0,21.66666667,6.223,2021
"1392",41,2021-10-14,32,0,0,"Transitional Forest","Artificial",0,21.66666667,6.223,2021
"1393",41,2021-10-14,33,0,0,"Transitional Forest","Artificial",0,21.66666667,6.223,2021
"1394",41,2021-10-14,34,1,1,"Transitional Forest","Artificial",0,21.66666667,6.223,2021
"1395",41,2021-10-14,35,0,0,"Transitional Forest","Artificial",0,21.66666667,6.223,2021
"1396",41,2021-10-14,36,2,1,"Transitional Forest","Artificial",0,21.66666667,6.223,2021
"1397",41,2021-10-14,37,0,0,"Transitional Forest","Artificial",0,21.66666667,6.223,2021
"1398",41,2021-10-14,38,1,1,"Transitional Forest","Artificial",0,21.66666667,6.223,2021
"1399",41,2021-10-14,39,0,0,"Transitional Forest","Artificial",0,21.66666667,6.223,2021
"1400",41,2021-10-14,40,0,0,"Transitional Forest","Artificial",0,21.66666667,6.223,2021
"1401",42,2021-10-21,1,0,0,"Mature Forest","Natural",0,21.11111111,1.905,2021
"1402",42,2021-10-21,2,0,0,"Mature Forest","Natural",0,21.11111111,1.905,2021
"1403",42,2021-10-21,3,0,0,"Mature Forest","Natural",0,21.11111111,1.905,2021
"1404",42,2021-10-21,4,0,0,"Mature Forest","Natural",0,21.11111111,1.905,2021
"1405",42,2021-10-21,5,1,1,"Mature Forest","Natural",0,21.11111111,1.905,2021
"1406",42,2021-10-21,6,1,1,"Mature Forest","Natural",0,21.11111111,1.905,2021
"1407",42,2021-10-21,7,0,0,"Mature Forest","Natural",0,21.11111111,1.905,2021
"1408",42,2021-10-21,8,0,0,"Mature Forest","Natural",0,21.11111111,1.905,2021
"1409",42,2021-10-21,9,1,1,"Mature Forest","Natural",0,21.11111111,1.905,2021
"1410",42,2021-10-21,10,0,0,"Mature Forest","Natural",0,21.11111111,1.905,2021
"1411",42,2021-10-21,11,0,0,"Transitional Forest","Natural",0,21.11111111,1.905,2021
"1412",42,2021-10-21,12,0,0,"Transitional Forest","Natural",0,21.11111111,1.905,2021
"1413",42,2021-10-21,13,0,0,"Transitional Forest","Natural",0,21.11111111,1.905,2021
"1414",42,2021-10-21,14,0,0,"Transitional Forest","Natural",0,21.11111111,1.905,2021
"1415",42,2021-10-21,15,1,1,"Transitional Forest","Natural",0,21.11111111,1.905,2021
"1416",42,2021-10-21,16,0,0,"Transitional Forest","Natural",0,21.11111111,1.905,2021
"1417",42,2021-10-21,17,0,0,"Transitional Forest","Natural",0,21.11111111,1.905,2021
"1418",42,2021-10-21,18,0,0,"Transitional Forest","Natural",0,21.11111111,1.905,2021
"1419",42,2021-10-21,19,0,0,"Transitional Forest","Natural",0,21.11111111,1.905,2021
"1420",42,2021-10-21,20,1,1,"Transitional Forest","Natural",0,21.11111111,1.905,2021
"1421",42,2021-10-21,21,0,0,"Mature Forest","Artificial",0,21.11111111,1.905,2021
"1422",42,2021-10-21,22,1,1,"Mature Forest","Artificial",0,21.11111111,1.905,2021
"1423",42,2021-10-21,23,0,0,"Mature Forest","Artificial",0,21.11111111,1.905,2021
"1424",42,2021-10-21,24,0,0,"Mature Forest","Artificial",0,21.11111111,1.905,2021
"1425",42,2021-10-21,25,0,0,"Mature Forest","Artificial",0,21.11111111,1.905,2021
"1426",42,2021-10-21,26,1,1,"Mature Forest","Artificial",0,21.11111111,1.905,2021
"1427",42,2021-10-21,27,0,0,"Mature Forest","Artificial",0,21.11111111,1.905,2021
"1428",42,2021-10-21,28,0,0,"Mature Forest","Artificial",0,21.11111111,1.905,2021
"1429",42,2021-10-21,29,1,1,"Mature Forest","Artificial",0,21.11111111,1.905,2021
"1430",42,2021-10-21,30,0,0,"Mature Forest","Artificial",0,21.11111111,1.905,2021
"1431",42,2021-10-21,31,0,0,"Transitional Forest","Artificial",0,21.11111111,1.905,2021
"1432",42,2021-10-21,32,0,0,"Transitional Forest","Artificial",0,21.11111111,1.905,2021
"1433",42,2021-10-21,33,0,0,"Transitional Forest","Artificial",0,21.11111111,1.905,2021
"1434",42,2021-10-21,34,0,0,"Transitional Forest","Artificial",0,21.11111111,1.905,2021
"1435",42,2021-10-21,35,0,0,"Transitional Forest","Artificial",0,21.11111111,1.905,2021
"1436",42,2021-10-21,36,0,0,"Transitional Forest","Artificial",0,21.11111111,1.905,2021
"1437",42,2021-10-21,37,0,0,"Transitional Forest","Artificial",0,21.11111111,1.905,2021
"1438",42,2021-10-21,38,0,0,"Transitional Forest","Artificial",0,21.11111111,1.905,2021
"1439",42,2021-10-21,39,0,0,"Transitional Forest","Artificial",0,21.11111111,1.905,2021
"1440",42,2021-10-21,40,0,0,"Transitional Forest","Artificial",0,21.11111111,1.905,2021
"1441",43,2021-10-28,1,0,0,"Mature Forest","Natural",0,11.66666667,4.8006,2021
"1442",43,2021-10-28,2,0,0,"Mature Forest","Natural",0,11.66666667,4.8006,2021
"1443",43,2021-10-28,3,0,0,"Mature Forest","Natural",0,11.66666667,4.8006,2021
"1444",43,2021-10-28,4,0,0,"Mature Forest","Natural",0,11.66666667,4.8006,2021
"1445",43,2021-10-28,5,1,1,"Mature Forest","Natural",0,11.66666667,4.8006,2021
"1446",43,2021-10-28,6,1,1,"Mature Forest","Natural",0,11.66666667,4.8006,2021
"1447",43,2021-10-28,7,0,0,"Mature Forest","Natural",0,11.66666667,4.8006,2021
"1448",43,2021-10-28,8,0,0,"Mature Forest","Natural",0,11.66666667,4.8006,2021
"1449",43,2021-10-28,9,0,0,"Mature Forest","Natural",0,11.66666667,4.8006,2021
"1450",43,2021-10-28,10,1,1,"Mature Forest","Natural",0,11.66666667,4.8006,2021
"1451",43,2021-10-28,11,0,0,"Transitional Forest","Natural",0,11.66666667,4.8006,2021
"1452",43,2021-10-28,12,0,0,"Transitional Forest","Natural",0,11.66666667,4.8006,2021
"1453",43,2021-10-28,13,0,0,"Transitional Forest","Natural",0,11.66666667,4.8006,2021
"1454",43,2021-10-28,14,0,0,"Transitional Forest","Natural",0,11.66666667,4.8006,2021
"1455",43,2021-10-28,15,0,0,"Transitional Forest","Natural",0,11.66666667,4.8006,2021
"1456",43,2021-10-28,16,0,0,"Transitional Forest","Natural",0,11.66666667,4.8006,2021
"1457",43,2021-10-28,17,0,0,"Transitional Forest","Natural",0,11.66666667,4.8006,2021
"1458",43,2021-10-28,18,1,1,"Transitional Forest","Natural",0,11.66666667,4.8006,2021
"1459",43,2021-10-28,19,0,0,"Transitional Forest","Natural",0,11.66666667,4.8006,2021
"1460",43,2021-10-28,20,1,1,"Transitional Forest","Natural",0,11.66666667,4.8006,2021
"1461",43,2021-10-28,21,0,0,"Mature Forest","Artificial",0,11.66666667,4.8006,2021
"1462",43,2021-10-28,22,1,1,"Mature Forest","Artificial",0,11.66666667,4.8006,2021
"1463",43,2021-10-28,23,1,1,"Mature Forest","Artificial",0,11.66666667,4.8006,2021
"1464",43,2021-10-28,24,0,0,"Mature Forest","Artificial",0,11.66666667,4.8006,2021
"1465",43,2021-10-28,25,0,0,"Mature Forest","Artificial",0,11.66666667,4.8006,2021
